participant,Finished,cluster,question,value,item
41,True,3,"In your opinion, how important is preregistration for your work?",value_2,NA
41,True,3,"In your opinion, how important is preregistration for your work?",value_3,NA
41,True,3,"In your opinion, how important is preregistration for your work?",value_4,NA
41,True,3,"In your opinion, how important is preregistration for your work?",value_5,NA
41,True,3,"In your opinion, how important is preregistration for your work?",value_6,NA
41,True,3,"In your opinion, how important is preregistration for your work?",value_7,NA
41,True,3,"In your opinion, how important is preregistration for your work?",value_8,NA
41,True,3,What is your experience with study preregistration?,value_1,"Until now, I was unaware of study preregistration"
41,True,3,What is your experience with study preregistration?,value_2,NA
41,True,3,What is your experience with study preregistration?,value_3,NA
41,True,3,What is your experience with study preregistration?,value_4,NA
41,True,3,What is your experience with study preregistration?,value_5,NA
41,True,3,What is your experience with study preregistration?,value_6,NA
41,True,3,What is your experience with study preregistration?,value_7,NA
41,True,3,What is your experience with study preregistration?,value_8,NA
41,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,I don’t know/prefer not to answer
41,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
41,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
41,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
